gutenberg_id,text,book,author
1429,still telling the stewardess all about what happened when Fenella fell,The Garden Party,Katherine Mansfield
1429,asleep.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,But she hadn’t been asleep long enough to dream before she woke up,The Garden Party,Katherine Mansfield
1429,again to see something waving in the air above her head. What was it?,The Garden Party,Katherine Mansfield
1429,What could it be? It was a small grey foot. Now another joined it. They,The Garden Party,Katherine Mansfield
1429,seemed to be feeling about for something; there came a sigh.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“I’m awake, grandma,” said Fenella.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Oh, dear, am I near the ladder?” asked grandma. “I thought it was this",The Garden Party,Katherine Mansfield
1429,end.”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“No, grandma, it’s the other. I’ll put your foot on it. Are we there?”",The Garden Party,Katherine Mansfield
1429,asked Fenella.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“In the harbour,” said grandma. “We must get up, child. You’d better",The Garden Party,Katherine Mansfield
1429,have a biscuit to steady yourself before you move.”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"But Fenella had hopped out of her bunk. The lamp was still burning, but",The Garden Party,Katherine Mansfield
1429,"night was over, and it was cold. Peering through that round eye she",The Garden Party,Katherine Mansfield
1429,could see far off some rocks. Now they were scattered over with foam;,The Garden Party,Katherine Mansfield
1429,now a gull flipped by; and now there came a long piece of real land.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“It’s land, grandma,” said Fenella, wonderingly, as though they had",The Garden Party,Katherine Mansfield
1429,been at sea for weeks together. She hugged herself; she stood on one,The Garden Party,Katherine Mansfield
1429,leg and rubbed it with the toes of the other foot; she was trembling.,The Garden Party,Katherine Mansfield
1429,"Oh, it had all been so sad lately. Was it going to change? But all her",The Garden Party,Katherine Mansfield
1429,"grandma said was, “Make haste, child. I should leave your nice banana",The Garden Party,Katherine Mansfield
1429,for the stewardess as you haven’t eaten it.” And Fenella put on her,The Garden Party,Katherine Mansfield
1429,black clothes again and a button sprang off one of her gloves and,The Garden Party,Katherine Mansfield
1429,rolled to where she couldn’t reach it. They went up on deck.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"But if it had been cold in the cabin, on deck it was like ice. The sun",The Garden Party,Katherine Mansfield
1429,"was not up yet, but the stars were dim, and the cold pale sky was the",The Garden Party,Katherine Mansfield
1429,same colour as the cold pale sea. On the land a white mist rose and,The Garden Party,Katherine Mansfield
1429,fell. Now they could see quite plainly dark bush. Even the shapes of,The Garden Party,Katherine Mansfield
1429,"the umbrella ferns showed, and those strange silvery withered trees",The Garden Party,Katherine Mansfield
1429,that are like skeletons.... Now they could see the landing-stage and,The Garden Party,Katherine Mansfield
1429,"some little houses, pale too, clustered together, like shells on the",The Garden Party,Katherine Mansfield
1429,"lid of a box. The other passengers tramped up and down, but more slowly",The Garden Party,Katherine Mansfield
1429,"than they had the night before, and they looked gloomy.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,And now the landing-stage came out to meet them. Slowly it swam towards,The Garden Party,Katherine Mansfield
1429,"the Picton boat, and a man holding a coil of rope, and a cart with a",The Garden Party,Katherine Mansfield
1429,"small drooping horse and another man sitting on the step, came too.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“It’s Mr. Penreddy, Fenella, come for us,” said grandma. She sounded",The Garden Party,Katherine Mansfield
1429,"pleased. Her white waxen cheeks were blue with cold, her chin trembled,",The Garden Party,Katherine Mansfield
1429,and she had to keep wiping her eyes and her little pink nose.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,“You’ve got my—”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Yes, grandma.” Fenella showed it to her.",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"The rope came flying through the air, and “smack” it fell on to the",The Garden Party,Katherine Mansfield
1429,deck. The gangway was lowered. Again Fenella followed her grandma on to,The Garden Party,Katherine Mansfield
1429,"the wharf over to the little cart, and a moment later they were bowling",The Garden Party,Katherine Mansfield
1429,"away. The hooves of the little horse drummed over the wooden piles,",The Garden Party,Katherine Mansfield
1429,then sank softly into the sandy road. Not a soul was to be seen; there,The Garden Party,Katherine Mansfield
1429,was not even a feather of smoke. The mist rose and fell and the sea,The Garden Party,Katherine Mansfield
1429,still sounded asleep as slowly it turned on the beach.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“I seen Mr. Crane yestiddy,” said Mr. Penreddy. “He looked himself",The Garden Party,Katherine Mansfield
1429,then. Missus knocked him up a batch of scones last week.”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,And now the little horse pulled up before one of the shell-like houses.,The Garden Party,Katherine Mansfield
1429,"They got down. Fenella put her hand on the gate, and the big, trembling",The Garden Party,Katherine Mansfield
1429,dew-drops soaked through her glove-tips. Up a little path of round,The Garden Party,Katherine Mansfield
1429,"white pebbles they went, with drenched sleeping flowers on either side.",The Garden Party,Katherine Mansfield
1429,Grandma’s delicate white picotees were so heavy with dew that they were,The Garden Party,Katherine Mansfield
1429,"fallen, but their sweet smell was part of the cold morning. The blinds",The Garden Party,Katherine Mansfield
1429,were down in the little house; they mounted the steps on to the,The Garden Party,Katherine Mansfield
1429,"veranda. A pair of old bluchers was on one side of the door, and a",The Garden Party,Katherine Mansfield
1429,large red watering-can on the other.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Tut! tut! Your grandpa,” said grandma. She turned the handle. Not a",The Garden Party,Katherine Mansfield
1429,"sound. She called, “Walter!” And immediately a deep voice that sounded",The Garden Party,Katherine Mansfield
1429,"half stifled called back, “Is that you, Mary?”",The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Wait, dear,” said grandma. “Go in there.” She pushed Fenella gently",The Garden Party,Katherine Mansfield
1429,into a small dusky sitting-room.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"On the table a white cat, that had been folded up like a camel, rose,",The Garden Party,Katherine Mansfield
1429,"stretched itself, yawned, and then sprang on to the tips of its toes.",The Garden Party,Katherine Mansfield
1429,"Fenella buried one cold little hand in the white, warm fur, and smiled",The Garden Party,Katherine Mansfield
1429,timidly while she stroked and listened to grandma’s gentle voice and,The Garden Party,Katherine Mansfield
1429,the rolling tones of grandpa.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"A door creaked. “Come in, dear.” The old woman beckoned, Fenella",The Garden Party,Katherine Mansfield
1429,"followed. There, lying to one side on an immense bed, lay grandpa. Just",The Garden Party,Katherine Mansfield
1429,his head with a white tuft and his rosy face and long silver beard,The Garden Party,Katherine Mansfield
1429,showed over the quilt. He was like a very old wide-awake bird.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Well, my girl!” said grandpa. “Give us a kiss!” Fenella kissed him.",The Garden Party,Katherine Mansfield
1429,“Ugh!” said grandpa. “Her little nose is as cold as a button. What’s,The Garden Party,Katherine Mansfield
1429,that she’s holding? Her grandma’s umbrella?”,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"Fenella smiled again, and crooked the swan neck over the bed-rail.",The Garden Party,Katherine Mansfield
1429,Above the bed there was a big text in a deep black frame:—,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,     Lost! One Golden Hour,The Garden Party,Katherine Mansfield
1429,     Set with Sixty Diamond Minutes.,The Garden Party,Katherine Mansfield
1429,     No Reward Is Offered,The Garden Party,Katherine Mansfield
1429,     For It Is Gone For Ever!,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,"“Yer grandma painted that,” said grandpa. And he ruffled his white tuft",The Garden Party,Katherine Mansfield
1429,and looked at Fenella so merrily she almost thought he winked at her.,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,Miss Brill,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,,The Garden Party,Katherine Mansfield
1429,Although it was so brilliantly fine—the blue sky powdered with gold and,The Garden Party,Katherine Mansfield
1429,great spots of light like white wine splashed over the Jardins,The Garden Party,Katherine Mansfield
1429,Publiques—Miss Brill was glad that she had decided on her fur. The air,The Garden Party,Katherine Mansfield
1429,"was motionless, but when you opened your mouth there was just a faint",The Garden Party,Katherine Mansfield
1429,"chill, like a chill from a glass of iced water before you sip, and now",The Garden Party,Katherine Mansfield
1429,"and again a leaf came drifting—from nowhere, from the sky. Miss Brill",The Garden Party,Katherine Mansfield
1429,put up her hand and touched her fur. Dear little thing! It was nice to,The Garden Party,Katherine Mansfield
1429,"feel it again. She had taken it out of its box that afternoon, shaken",The Garden Party,Katherine Mansfield
1429,"out the moth-powder, given it a good brush, and rubbed the life back",The Garden Party,Katherine Mansfield
1429,into the dim little eyes. “What has been happening to me?” said the sad,The Garden Party,Katherine Mansfield
1429,"little eyes. Oh, how sweet it was to see them snap at her again from",The Garden Party,Katherine Mansfield
1429,"the red eiderdown!... But the nose, which was of some black",The Garden Party,Katherine Mansfield
